,Date reported,Generation,Group,Subgroup,Number of errors,Special training
774,1942,15,Trained,Trained,21,0
775,1942,15,Trained,Trained,24,0
776,1942,15,Trained,Trained,24,0
777,1942,15,Trained,Trained,24,0
778,1942,15,Trained,Trained,28,0
779,1942,15,Trained,Trained,28,0
780,1942,15,Trained,Trained,28,0
781,1942,15,Trained,Trained,28,0
782,1942,15,Trained,Trained,29,0
783,1942,15,Trained,Trained,30,0
784,1942,15,Trained,Trained,31,0
785,1942,15,Trained,Trained,32,0
786,1942,15,Trained,Trained,37,0
787,1942,15,Trained,Trained,44,0
788,1942,15,Trained,Trained,49,0
789,1942,15,Trained,Trained,62,0
790,1942,15,Trained,Trained,79,0
791,1942,15,Trained,Trained,151,1
792,1942,15,Control,Control,4,0
793,1942,15,Control,Control,5,0
794,1942,15,Control,Control,5,0
795,1942,15,Control,Control,6,0
796,1942,15,Control,Control,6,0
797,1942,15,Control,Control,7,0
798,1942,15,Control,Control,8,0
799,1942,15,Control,Control,9,0
800,1942,15,Control,Control,11,0
801,1942,15,Control,Control,11,0
802,1942,15,Control,Control,13,0
803,1942,15,Control,Control,13,0
804,1942,15,Control,Control,13,0
805,1942,15,Control,Control,16,0
806,1942,15,Control,Control,16,0
807,1942,15,Control,Control,17,0
808,1942,15,Control,Control,18,0
809,1942,15,Control,Control,19,0
810,1942,15,Control,Control,21,0
811,1942,15,Control,Control,22,0
812,1942,15,Control,Control,23,0
813,1942,15,Control,Control,25,0
814,1942,15,Control,Control,25,0
815,1942,15,Control,Control,25,0
816,1942,15,Control,Control,26,0
817,1942,15,Control,Control,27,0
818,1942,15,Control,Control,28,0
819,1942,15,Control,Control,29,0
820,1942,15,Control,Control,29,0
821,1942,15,Control,Control,30,0
822,1942,15,Control,Control,30,0
823,1942,15,Control,Control,30,0
824,1942,15,Control,Control,32,0
825,1942,15,Control,Control,32,0
826,1942,15,Control,Control,32,0
827,1942,15,Control,Control,36,0
828,1942,15,Control,Control,37,0
829,1942,15,Control,Control,37,0
830,1942,15,Control,Control,37,0
831,1942,15,Control,Control,38,0
832,1942,15,Control,Control,39,0
833,1942,15,Control,Control,41,0
834,1942,15,Control,Control,44,0
835,1942,15,Control,Control,46,0
836,1942,15,Control,Control,49,0
837,1942,15,Control,Control,54,0
838,1942,15,Control,Control,65,0
839,1942,15,Control,Control,78,0
840,1942,15,Control,Control,87,0
841,1942,15,Control,Control,151,1
842,1942,16,Trained,Trained,3,0
843,1942,16,Trained,Trained,3,0
844,1942,16,Trained,Trained,4,0
845,1942,16,Trained,Trained,4,0
846,1942,16,Trained,Trained,5,0
847,1942,16,Trained,Trained,5,0
848,1942,16,Trained,Trained,6,0
849,1942,16,Trained,Trained,9,0
850,1942,16,Trained,Trained,10,0
851,1942,16,Trained,Trained,11,0
852,1942,16,Trained,Trained,12,0
853,1942,16,Trained,Trained,12,0
854,1942,16,Trained,Trained,13,0
855,1942,16,Trained,Trained,13,0
856,1942,16,Trained,Trained,13,0
857,1942,16,Trained,Trained,13,0
858,1942,16,Trained,Trained,13,0
859,1942,16,Trained,Trained,14,0
860,1942,16,Trained,Trained,14,0
861,1942,16,Trained,Trained,15,0
862,1942,16,Trained,Trained,17,0
863,1942,16,Trained,Trained,17,0
864,1942,16,Trained,Trained,17,0
865,1942,16,Trained,Trained,18,0
866,1942,16,Trained,Trained,19,0
867,1942,16,Trained,Trained,19,0
868,1942,16,Trained,Trained,19,0
869,1942,16,Trained,Trained,19,0
870,1942,16,Trained,Trained,19,0
871,1942,16,Trained,Trained,19,0
872,1942,16,Trained,Trained,21,0
873,1942,16,Trained,Trained,22,0
874,1942,16,Trained,Trained,22,0
875,1942,16,Trained,Trained,22,0
876,1942,16,Trained,Trained,22,0
877,1942,16,Trained,Trained,23,0
878,1942,16,Trained,Trained,24,0
879,1942,16,Trained,Trained,25,0
880,1942,16,Trained,Trained,27,0
881,1942,16,Trained,Trained,27,0
882,1942,16,Trained,Trained,31,0
883,1942,16,Trained,Trained,32,0
884,1942,16,Trained,Trained,36,0
885,1942,16,Trained,Trained,36,0
886,1942,16,Trained,Trained,39,0
887,1942,16,Trained,Trained,41,0
888,1942,16,Trained,Trained,44,0
889,1942,16,Trained,Trained,70,0
890,1942,16,Trained,Trained,151,1
891,1942,16,Trained,Trained,151,1
892,1942,16,Control,Control,2,0
893,1942,16,Control,Control,2,0
894,1942,16,Control,Control,2,0
895,1942,16,Control,Control,4,0
896,1942,16,Control,Control,5,0
897,1942,16,Control,Control,5,0
898,1942,16,Control,Control,6,0
899,1942,16,Control,Control,6,0
900,1942,16,Control,Control,6,0
901,1942,16,Control,Control,7,0
902,1942,16,Control,Control,7,0
903,1942,16,Control,Control,9,0
904,1942,16,Control,Control,9,0
905,1942,16,Control,Control,9,0
906,1942,16,Control,Control,9,0
907,1942,16,Control,Control,10,0
908,1942,16,Control,Control,10,0
909,1942,16,Control,Control,10,0
910,1942,16,Control,Control,12,0
911,1942,16,Control,Control,12,0
912,1942,16,Control,Control,13,0
913,1942,16,Control,Control,13,0
914,1942,16,Control,Control,14,0
915,1942,16,Control,Control,15,0
916,1942,16,Control,Control,17,0
917,1942,16,Control,Control,17,0
918,1942,16,Control,Control,17,0
919,1942,16,Control,Control,18,0
920,1942,16,Control,Control,18,0
921,1942,16,Control,Control,19,0
922,1942,16,Control,Control,21,0
923,1942,16,Control,Control,21,0
924,1942,16,Control,Control,23,0
925,1942,16,Control,Control,25,0
926,1942,16,Control,Control,25,0
927,1942,16,Control,Control,25,0
928,1942,16,Control,Control,26,0
929,1942,16,Control,Control,26,0
930,1942,16,Control,Control,26,0
931,1942,16,Control,Control,28,0
932,1942,16,Control,Control,30,0
933,1942,16,Control,Control,30,0
934,1942,16,Control,Control,33,0
935,1942,16,Control,Control,34,0
936,1942,16,Control,Control,38,0
937,1942,16,Control,Control,61,0
938,1942,16,Control,Control,67,0
939,1942,16,Control,Control,95,0
940,1942,16,Control,Control,106,0
941,1942,16,Control,Control,131,0
942,1942,17,Trained,Trained,0,0
943,1942,17,Trained,Trained,0,0
944,1942,17,Trained,Trained,1,0
945,1942,17,Trained,Trained,1,0
946,1942,17,Trained,Trained,2,0
947,1942,17,Trained,Trained,2,0
948,1942,17,Trained,Trained,2,0
949,1942,17,Trained,Trained,2,0
950,1942,17,Trained,Trained,3,0
951,1942,17,Trained,Trained,3,0
952,1942,17,Trained,Trained,4,0
953,1942,17,Trained,Trained,4,0
954,1942,17,Trained,Trained,4,0
955,1942,17,Trained,Trained,5,0
956,1942,17,Trained,Trained,6,0
957,1942,17,Trained,Trained,7,0
958,1942,17,Trained,Trained,7,0
959,1942,17,Trained,Trained,7,0
960,1942,17,Trained,Trained,8,0
961,1942,17,Trained,Trained,9,0
962,1942,17,Trained,Trained,10,0
963,1942,17,Trained,Trained,10,0
964,1942,17,Trained,Trained,10,0
965,1942,17,Trained,Trained,11,0
966,1942,17,Trained,Trained,11,0
967,1942,17,Trained,Trained,11,0
968,1942,17,Trained,Trained,12,0
969,1942,17,Trained,Trained,13,0
970,1942,17,Trained,Trained,14,0
971,1942,17,Trained,Trained,14,0
972,1942,17,Trained,Trained,15,0
973,1942,17,Trained,Trained,15,0
974,1942,17,Trained,Trained,16,0
975,1942,17,Trained,Trained,16,0
976,1942,17,Trained,Trained,16,0
977,1942,17,Trained,Trained,17,0
978,1942,17,Trained,Trained,18,0
979,1942,17,Trained,Trained,18,0
980,1942,17,Trained,Trained,19,0
981,1942,17,Trained,Trained,19,0
982,1942,17,Trained,Trained,19,0
983,1942,17,Trained,Trained,20,0
984,1942,17,Trained,Trained,20,0
985,1942,17,Trained,Trained,21,0
986,1942,17,Trained,Trained,21,0
987,1942,17,Trained,Trained,21,0
988,1942,17,Trained,Trained,22,0
989,1942,17,Trained,Trained,22,0
990,1942,17,Trained,Trained,22,0
991,1942,17,Trained,Trained,22,0
992,1942,17,Trained,Trained,23,0
993,1942,17,Trained,Trained,23,0
994,1942,17,Trained,Trained,24,0
995,1942,17,Trained,Trained,27,0
996,1942,17,Trained,Trained,28,0
997,1942,17,Trained,Trained,28,0
998,1942,17,Trained,Trained,28,0
999,1942,17,Trained,Trained,29,0
1000,1942,17,Trained,Trained,30,0
1001,1942,17,Trained,Trained,30,0
1002,1942,17,Trained,Trained,30,0
1003,1942,17,Trained,Trained,31,0
1004,1942,17,Trained,Trained,31,0
1005,1942,17,Trained,Trained,32,0
1006,1942,17,Trained,Trained,34,0
1007,1942,17,Trained,Trained,34,0
1008,1942,17,Trained,Trained,34,0
1009,1942,17,Trained,Trained,35,0
1010,1942,17,Trained,Trained,37,0
1011,1942,17,Trained,Trained,38,0
1012,1942,17,Trained,Trained,39,0
1013,1942,17,Trained,Trained,44,0
1014,1942,17,Trained,Trained,46,0
1015,1942,17,Trained,Trained,51,0
1016,1942,17,Trained,Trained,52,0
1017,1942,17,Trained,Trained,53,0
1018,1942,17,Trained,Trained,57,0
1019,1942,17,Trained,Trained,86,0
1020,1942,17,Trained,Trained,107,0
1021,1942,17,Trained,Trained,151,1
1022,1942,17,Control,Control,1,0
1023,1942,17,Control,Control,2,0
1024,1942,17,Control,Control,2,0
1025,1942,17,Control,Control,3,0
1026,1942,17,Control,Control,4,0
1027,1942,17,Control,Control,4,0
1028,1942,17,Control,Control,4,0
1029,1942,17,Control,Control,4,0
1030,1942,17,Control,Control,7,0
1031,1942,17,Control,Control,8,0
1032,1942,17,Control,Control,8,0
1033,1942,17,Control,Control,9,0
1034,1942,17,Control,Control,10,0
1035,1942,17,Control,Control,10,0
1036,1942,17,Control,Control,11,0
1037,1942,17,Control,Control,11,0
1038,1942,17,Control,Control,12,0
1039,1942,17,Control,Control,14,0
1040,1942,17,Control,Control,14,0
1041,1942,17,Control,Control,14,0
1042,1942,17,Control,Control,15,0
1043,1942,17,Control,Control,15,0
1044,1942,17,Control,Control,17,0
1045,1942,17,Control,Control,17,0
1046,1942,17,Control,Control,18,0
1047,1942,17,Control,Control,18,0
1048,1942,17,Control,Control,20,0
1049,1942,17,Control,Control,23,0
1050,1942,17,Control,Control,24,0
1051,1942,17,Control,Control,24,0
1052,1942,17,Control,Control,25,0
1053,1942,17,Control,Control,26,0
1054,1942,17,Control,Control,28,0
1055,1942,17,Control,Control,29,0
1056,1942,17,Control,Control,29,0
1057,1942,17,Control,Control,34,0
1058,1942,17,Control,Control,34,0
1059,1942,17,Control,Control,36,0
1060,1942,17,Control,Control,36,0
1061,1942,17,Control,Control,40,0
1062,1942,17,Control,Control,40,0
1063,1942,17,Control,Control,41,0
1064,1942,17,Control,Control,42,0
1065,1942,17,Control,Control,42,0
1066,1942,17,Control,Control,102,0
1067,1942,17,Control,Control,152,0
1068,1942,17,Control,Control,151,1
1069,1942,17,Control,Control,151,1
1070,1942,17,Control,Control,151,1
1071,1942,17,Control,Control,151,1
1072,1942,18,Trained,Trained,0,0
1073,1942,18,Trained,Trained,6,0
1074,1942,18,Trained,Trained,8,0
1075,1942,18,Trained,Trained,9,0
1076,1942,18,Trained,Trained,12,0
1077,1942,18,Trained,Trained,14,0
1078,1942,18,Trained,Trained,15,0
1079,1942,18,Trained,Trained,15,0
1080,1942,18,Trained,Trained,16,0
1081,1942,18,Trained,Trained,17,0
1082,1942,18,Trained,Trained,17,0
1083,1942,18,Trained,Trained,18,0
1084,1942,18,Trained,Trained,19,0
1085,1942,18,Trained,Trained,20,0
1086,1942,18,Trained,Trained,20,0
1087,1942,18,Trained,Trained,21,0
1088,1942,18,Trained,Trained,21,0
1089,1942,18,Trained,Trained,22,0
1090,1942,18,Trained,Trained,23,0
1091,1942,18,Trained,Trained,23,0
1092,1942,18,Trained,Trained,24,0
1093,1942,18,Trained,Trained,26,0
1094,1942,18,Trained,Trained,27,0
1095,1942,18,Trained,Trained,27,0
1096,1942,18,Trained,Trained,27,0
1097,1942,18,Trained,Trained,28,0
1098,1942,18,Trained,Trained,28,0
1099,1942,18,Trained,Trained,29,0
1100,1942,18,Trained,Trained,30,0
1101,1942,18,Trained,Trained,30,0
1102,1942,18,Trained,Trained,33,0
1103,1942,18,Trained,Trained,33,0
1104,1942,18,Trained,Trained,34,0
1105,1942,18,Trained,Trained,34,0
1106,1942,18,Trained,Trained,36,0
1107,1942,18,Trained,Trained,36,0
1108,1942,18,Trained,Trained,37,0
1109,1942,18,Trained,Trained,39,0
1110,1942,18,Trained,Trained,40,0
1111,1942,18,Trained,Trained,40,0
1112,1942,18,Trained,Trained,41,0
1113,1942,18,Trained,Trained,41,0
1114,1942,18,Trained,Trained,42,0
1115,1942,18,Trained,Trained,42,0
1116,1942,18,Trained,Trained,46,0
1117,1942,18,Trained,Trained,51,0
1118,1942,18,Trained,Trained,54,0
1119,1942,18,Trained,Trained,94,0
1120,1942,18,Trained,Trained,151,1
1121,1942,18,Trained,Trained,151,1
1122,1942,18,Control,Control,3,0
1123,1942,18,Control,Control,4,0
1124,1942,18,Control,Control,6,0
1125,1942,18,Control,Control,8,0
1126,1942,18,Control,Control,9,0
1127,1942,18,Control,Control,9,0
1128,1942,18,Control,Control,10,0
1129,1942,18,Control,Control,14,0
1130,1942,18,Control,Control,14,0
1131,1942,18,Control,Control,16,0
1132,1942,18,Control,Control,16,0
1133,1942,18,Control,Control,17,0
1134,1942,18,Control,Control,18,0
1135,1942,18,Control,Control,18,0
1136,1942,18,Control,Control,19,0
1137,1942,18,Control,Control,20,0
1138,1942,18,Control,Control,21,0
1139,1942,18,Control,Control,22,0
1140,1942,18,Control,Control,24,0
1141,1942,18,Control,Control,25,0
1142,1942,18,Control,Control,25,0
1143,1942,18,Control,Control,25,0
1144,1942,18,Control,Control,25,0
1145,1942,18,Control,Control,28,0
1146,1942,18,Control,Control,29,0
1147,1942,18,Control,Control,30,0
1148,1942,18,Control,Control,33,0
1149,1942,18,Control,Control,33,0
1150,1942,18,Control,Control,34,0
1151,1942,18,Control,Control,34,0
1152,1942,18,Control,Control,34,0
1153,1942,18,Control,Control,35,0
1154,1942,18,Control,Control,37,0
1155,1942,18,Control,Control,39,0
1156,1942,18,Control,Control,40,0
1157,1942,18,Control,Control,43,0
1158,1942,18,Control,Control,51,0
1159,1942,18,Control,Control,60,0
1160,1942,18,Control,Control,80,0
1161,1942,18,Control,Control,90,0
1162,1942,18,Control,Control,111,0
1163,1942,18,Control,Control,125,0
1164,1942,18,Control,Control,151,1
1165,1942,18,Control,Control,151,1
1166,1942,18,Control,Control,151,1
1167,1942,18,Control,Control,151,1
1168,1942,18,Control,Control,151,1
1169,1942,18,Control,Control,151,1
1170,1942,18,Control,Control,151,1
1171,1942,18,Control,Control,151,1
1172,1942,19,Trained,Trained,0,0
1173,1942,19,Trained,Trained,1,0
1174,1942,19,Trained,Trained,1,0
1175,1942,19,Trained,Trained,2,0
1176,1942,19,Trained,Trained,2,0
1177,1942,19,Trained,Trained,3,0
1178,1942,19,Trained,Trained,5,0
1179,1942,19,Trained,Trained,5,0
1180,1942,19,Trained,Trained,5,0
1181,1942,19,Trained,Trained,7,0
1182,1942,19,Trained,Trained,8,0
1183,1942,19,Trained,Trained,9,0
1184,1942,19,Trained,Trained,10,0
1185,1942,19,Trained,Trained,13,0
1186,1942,19,Trained,Trained,13,0
1187,1942,19,Trained,Trained,13,0
1188,1942,19,Trained,Trained,16,0
1189,1942,19,Trained,Trained,17,0
1190,1942,19,Trained,Trained,17,0
1191,1942,19,Trained,Trained,18,0
1192,1942,19,Trained,Trained,18,0
1193,1942,19,Trained,Trained,19,0
1194,1942,19,Trained,Trained,19,0
1195,1942,19,Trained,Trained,20,0
1196,1942,19,Trained,Trained,21,0
1197,1942,19,Trained,Trained,21,0
1198,1942,19,Trained,Trained,21,0
1199,1942,19,Trained,Trained,22,0
1200,1942,19,Trained,Trained,23,0
1201,1942,19,Trained,Trained,23,0
1202,1942,19,Trained,Trained,23,0
1203,1942,19,Trained,Trained,23,0
1204,1942,19,Trained,Trained,24,0
1205,1942,19,Trained,Trained,24,0
1206,1942,19,Trained,Trained,26,0
1207,1942,19,Trained,Trained,26,0
1208,1942,19,Trained,Trained,27,0
1209,1942,19,Trained,Trained,28,0
1210,1942,19,Trained,Trained,28,0
1211,1942,19,Trained,Trained,28,0
1212,1942,19,Trained,Trained,29,0
1213,1942,19,Trained,Trained,29,0
1214,1942,19,Trained,Trained,31,0
1215,1942,19,Trained,Trained,31,0
1216,1942,19,Trained,Trained,35,0
1217,1942,19,Trained,Trained,40,0
1218,1942,19,Trained,Trained,43,0
1219,1942,19,Trained,Trained,44,0
1220,1942,19,Trained,Trained,51,0
1221,1942,19,Trained,Trained,151,1
1222,1942,19,Control,Control,1,0
1223,1942,19,Control,Control,2,0
1224,1942,19,Control,Control,2,0
1225,1942,19,Control,Control,2,0
1226,1942,19,Control,Control,5,0
1227,1942,19,Control,Control,6,0
1228,1942,19,Control,Control,6,0
1229,1942,19,Control,Control,6,0
1230,1942,19,Control,Control,6,0
1231,1942,19,Control,Control,7,0
1232,1942,19,Control,Control,8,0
1233,1942,19,Control,Control,9,0
1234,1942,19,Control,Control,10,0
1235,1942,19,Control,Control,10,0
1236,1942,19,Control,Control,10,0
1237,1942,19,Control,Control,11,0
1238,1942,19,Control,Control,11,0
1239,1942,19,Control,Control,11,0
1240,1942,19,Control,Control,13,0
1241,1942,19,Control,Control,13,0
1242,1942,19,Control,Control,15,0
1243,1942,19,Control,Control,16,0
1244,1942,19,Control,Control,17,0
1245,1942,19,Control,Control,18,0
1246,1942,19,Control,Control,18,0
1247,1942,19,Control,Control,19,0
1248,1942,19,Control,Control,19,0
1249,1942,19,Control,Control,20,0
1250,1942,19,Control,Control,22,0
1251,1942,19,Control,Control,22,0
1252,1942,19,Control,Control,23,0
1253,1942,19,Control,Control,23,0
1254,1942,19,Control,Control,24,0
1255,1942,19,Control,Control,24,0
1256,1942,19,Control,Control,25,0
1257,1942,19,Control,Control,25,0
1258,1942,19,Control,Control,25,0
1259,1942,19,Control,Control,29,0
1260,1942,19,Control,Control,30,0
1261,1942,19,Control,Control,32,0
1262,1942,19,Control,Control,35,0
1263,1942,19,Control,Control,36,0
1264,1942,19,Control,Control,37,0
1265,1942,19,Control,Control,40,0
1266,1942,19,Control,Control,44,0
1267,1942,19,Control,Control,45,0
1268,1942,19,Control,Control,56,0
1269,1942,19,Control,Control,57,0
1270,1942,19,Control,Control,61,0
1271,1942,19,Control,Control,151,1
1272,1942,20,Trained,Trained,0,0
1273,1942,20,Trained,Trained,5,0
1274,1942,20,Trained,Trained,6,0
1275,1942,20,Trained,Trained,6,0
1276,1942,20,Trained,Trained,7,0
1277,1942,20,Trained,Trained,8,0
1278,1942,20,Trained,Trained,12,0
1279,1942,20,Trained,Trained,12,0
1280,1942,20,Trained,Trained,12,0
1281,1942,20,Trained,Trained,13,0
1282,1942,20,Trained,Trained,13,0
1283,1942,20,Trained,Trained,14,0
1284,1942,20,Trained,Trained,15,0
1285,1942,20,Trained,Trained,15,0
1286,1942,20,Trained,Trained,15,0
1287,1942,20,Trained,Trained,15,0
1288,1942,20,Trained,Trained,16,0
1289,1942,20,Trained,Trained,16,0
1290,1942,20,Trained,Trained,16,0
1291,1942,20,Trained,Trained,17,0
1292,1942,20,Trained,Trained,17,0
1293,1942,20,Trained,Trained,17,0
1294,1942,20,Trained,Trained,17,0
1295,1942,20,Trained,Trained,17,0
1296,1942,20,Trained,Trained,18,0
1297,1942,20,Trained,Trained,19,0
1298,1942,20,Trained,Trained,20,0
1299,1942,20,Trained,Trained,21,0
1300,1942,20,Trained,Trained,21,0
1301,1942,20,Trained,Trained,22,0
1302,1942,20,Trained,Trained,22,0
1303,1942,20,Trained,Trained,24,0
1304,1942,20,Trained,Trained,25,0
1305,1942,20,Trained,Trained,26,0
1306,1942,20,Trained,Trained,26,0
1307,1942,20,Trained,Trained,29,0
1308,1942,20,Trained,Trained,30,0
1309,1942,20,Trained,Trained,31,0
1310,1942,20,Trained,Trained,31,0
1311,1942,20,Trained,Trained,32,0
1312,1942,20,Trained,Trained,32,0
1313,1942,20,Trained,Trained,35,0
1314,1942,20,Trained,Trained,36,0
1315,1942,20,Trained,Trained,39,0
1316,1942,20,Trained,Trained,41,0
1317,1942,20,Trained,Trained,41,0
1318,1942,20,Trained,Trained,43,0
1319,1942,20,Trained,Trained,70,0
1320,1942,20,Trained,Trained,105,0
1321,1942,20,Trained,Trained,151,1
1322,1942,20,Control,Control,0,0
1323,1942,20,Control,Control,0,0
1324,1942,20,Control,Control,1,0
1325,1942,20,Control,Control,2,0
1326,1942,20,Control,Control,3,0
1327,1942,20,Control,Control,3,0
1328,1942,20,Control,Control,3,0
1329,1942,20,Control,Control,5,0
1330,1942,20,Control,Control,7,0
1331,1942,20,Control,Control,7,0
1332,1942,20,Control,Control,8,0
1333,1942,20,Control,Control,10,0
1334,1942,20,Control,Control,11,0
1335,1942,20,Control,Control,12,0
1336,1942,20,Control,Control,12,0
1337,1942,20,Control,Control,12,0
1338,1942,20,Control,Control,12,0
1339,1942,20,Control,Control,15,0
1340,1942,20,Control,Control,15,0
1341,1942,20,Control,Control,15,0
1342,1942,20,Control,Control,17,0
1343,1942,20,Control,Control,17,0
1344,1942,20,Control,Control,17,0
1345,1942,20,Control,Control,18,0
1346,1942,20,Control,Control,18,0
1347,1942,20,Control,Control,19,0
1348,1942,20,Control,Control,19,0
1349,1942,20,Control,Control,19,0
1350,1942,20,Control,Control,20,0
1351,1942,20,Control,Control,21,0
1352,1942,20,Control,Control,22,0
1353,1942,20,Control,Control,26,0
1354,1942,20,Control,Control,28,0
1355,1942,20,Control,Control,29,0
1356,1942,20,Control,Control,30,0
1357,1942,20,Control,Control,30,0
1358,1942,20,Control,Control,34,0
1359,1942,20,Control,Control,36,0
1360,1942,20,Control,Control,36,0
1361,1942,20,Control,Control,38,0
1362,1942,20,Control,Control,40,0
1363,1942,20,Control,Control,85,0
1364,1942,20,Control,Control,91,0
1365,1942,20,Control,Control,113,0
1366,1942,20,Control,Control,138,0
1367,1942,20,Control,Control,151,1
1368,1942,20,Control,Control,151,1
1369,1942,20,Control,Control,151,1
1370,1942,20,Control,Control,151,1
1371,1942,20,Control,Control,151,1
1372,1948,21,Trained,Trained,0,0
1373,1948,21,Trained,Trained,2,0
1374,1948,21,Trained,Trained,2,0
1375,1948,21,Trained,Trained,2,0
1376,1948,21,Trained,Trained,3,0
1377,1948,21,Trained,Trained,3,0
1378,1948,21,Trained,Trained,6,0
1379,1948,21,Trained,Trained,7,0
1380,1948,21,Trained,Trained,9,0
1381,1948,21,Trained,Trained,10,0
1382,1948,21,Trained,Trained,11,0
1383,1948,21,Trained,Trained,11,0
1384,1948,21,Trained,Trained,12,0
1385,1948,21,Trained,Trained,15,0
1386,1948,21,Trained,Trained,15,0
1387,1948,21,Trained,Trained,17,0
1388,1948,21,Trained,Trained,17,0
1389,1948,21,Trained,Trained,17,0
1390,1948,21,Trained,Trained,17,0
1391,1948,21,Trained,Trained,18,0
1392,1948,21,Trained,Trained,19,0
1393,1948,21,Trained,Trained,19,0
1394,1948,21,Trained,Trained,20,0
1395,1948,21,Trained,Trained,21,0
1396,1948,21,Trained,Trained,23,0
1397,1948,21,Trained,Trained,24,0
1398,1948,21,Trained,Trained,25,0
1399,1948,21,Trained,Trained,25,0
1400,1948,21,Trained,Trained,26,0
1401,1948,21,Trained,Trained,27,0
1402,1948,21,Trained,Trained,29,0
1403,1948,21,Trained,Trained,31,0
1404,1948,21,Trained,Trained,31,0
1405,1948,21,Trained,Trained,31,0
1406,1948,21,Trained,Trained,31,0
1407,1948,21,Trained,Trained,35,0
1408,1948,21,Trained,Trained,36,0
1409,1948,21,Trained,Trained,38,0
1410,1948,21,Trained,Trained,40,0
1411,1948,21,Trained,Trained,41,0
1412,1948,21,Trained,Trained,47,0
1413,1948,21,Trained,Trained,55,0
1414,1948,21,Trained,Trained,63,0
1415,1948,21,Trained,Trained,80,0
1416,1948,21,Trained,Trained,86,0
1417,1948,21,Trained,Trained,89,0
1418,1948,21,Trained,Trained,100,0
1419,1948,21,Trained,Trained,151,1
1420,1948,21,Trained,Trained,151,1
1421,1948,21,Trained,Trained,151,1
1422,1948,21,Control,Control,0,0
1423,1948,21,Control,Control,2,0
1424,1948,21,Control,Control,2,0
1425,1948,21,Control,Control,3,0
1426,1948,21,Control,Control,4,0
1427,1948,21,Control,Control,4,0
1428,1948,21,Control,Control,5,0
1429,1948,21,Control,Control,5,0
1430,1948,21,Control,Control,5,0
1431,1948,21,Control,Control,5,0
1432,1948,21,Control,Control,6,0
1433,1948,21,Control,Control,6,0
1434,1948,21,Control,Control,6,0
1435,1948,21,Control,Control,8,0
1436,1948,21,Control,Control,8,0
1437,1948,21,Control,Control,9,0
1438,1948,21,Control,Control,11,0
1439,1948,21,Control,Control,11,0
1440,1948,21,Control,Control,12,0
1441,1948,21,Control,Control,13,0
1442,1948,21,Control,Control,14,0
1443,1948,21,Control,Control,16,0
1444,1948,21,Control,Control,16,0
1445,1948,21,Control,Control,16,0
1446,1948,21,Control,Control,17,0
1447,1948,21,Control,Control,17,0
1448,1948,21,Control,Control,22,0
1449,1948,21,Control,Control,23,0
1450,1948,21,Control,Control,26,0
1451,1948,21,Control,Control,29,0
1452,1948,21,Control,Control,30,0
1453,1948,21,Control,Control,32,0
1454,1948,21,Control,Control,36,0
1455,1948,21,Control,Control,100,0
1456,1948,22,Trained,Trained,0,0
1457,1948,22,Trained,Trained,0,0
1458,1948,22,Trained,Trained,0,0
1459,1948,22,Trained,Trained,0,0
1460,1948,22,Trained,Trained,0,0
1461,1948,22,Trained,Trained,0,0
1462,1948,22,Trained,Trained,0,0
1463,1948,22,Trained,Trained,0,0
1464,1948,22,Trained,Trained,1,0
1465,1948,22,Trained,Trained,1,0
1466,1948,22,Trained,Trained,1,0
1467,1948,22,Trained,Trained,2,0
1468,1948,22,Trained,Trained,2,0
1469,1948,22,Trained,Trained,2,0
1470,1948,22,Trained,Trained,3,0
1471,1948,22,Trained,Trained,4,0
1472,1948,22,Trained,Trained,4,0
1473,1948,22,Trained,Trained,4,0
1474,1948,22,Trained,Trained,5,0
1475,1948,22,Trained,Trained,7,0
1476,1948,22,Trained,Trained,7,0
1477,1948,22,Trained,Trained,7,0
1478,1948,22,Trained,Trained,8,0
1479,1948,22,Trained,Trained,12,0
1480,1948,22,Trained,Trained,15,0
1481,1948,22,Trained,Trained,15,0
1482,1948,22,Trained,Trained,18,0
1483,1948,22,Trained,Trained,18,0
1484,1948,22,Trained,Trained,18,0
1485,1948,22,Trained,Trained,19,0
1486,1948,22,Trained,Trained,19,0
1487,1948,22,Trained,Trained,20,0
1488,1948,22,Trained,Trained,22,0
1489,1948,22,Trained,Trained,22,0
1490,1948,22,Trained,Trained,23,0
1491,1948,22,Trained,Trained,23,0
1492,1948,22,Trained,Trained,24,0
1493,1948,22,Trained,Trained,25,0
1494,1948,22,Trained,Trained,25,0
1495,1948,22,Trained,Trained,28,0
1496,1948,22,Trained,Trained,31,0
1497,1948,22,Trained,Trained,31,0
1498,1948,22,Trained,Trained,33,0
1499,1948,22,Trained,Trained,59,0
1500,1948,22,Trained,Trained,88,0
1501,1948,22,Trained,Trained,103,0
1502,1948,22,Trained,Trained,104,0
1503,1948,22,Trained,Trained,151,1
1504,1948,22,Control,Control,0,0
1505,1948,22,Control,Control,1,0
1506,1948,22,Control,Control,1,0
1507,1948,22,Control,Control,3,0
1508,1948,22,Control,Control,3,0
1509,1948,22,Control,Control,4,0
1510,1948,22,Control,Control,5,0
1511,1948,22,Control,Control,6,0
1512,1948,22,Control,Control,6,0
1513,1948,22,Control,Control,10,0
1514,1948,22,Control,Control,11,0
1515,1948,22,Control,Control,12,0
1516,1948,22,Control,Control,13,0
1517,1948,22,Control,Control,13,0
